order_item_id,order_id,product_id,quantity,unit_price,discount_pct
5952,902005,5016,1,99000.00,0.00
5953,902005,5028,2,55000.00,0.10
5954,902006,5006,3,10000.00,0.00
5955,902006,5017,2,30000.00,0.00
5956,902006,5002,1,150000.00,0.05
5957,902006,5010,1,99000.00,0.00
5958,902006,5018,2,12500.00,0.05
5959,902007,5016,1,99000.00,0.05
5960,902007,5003,2,20000.00,0.05
5961,902007,5020,6,150000.00,0.00
5962,902007,5002,1,150000.00,0.00
5963,902007,5001,2,25000.00,0.10
5964,902008,5017,6,30000.00,0.00
5965,902009,5020,1,150000.00,0.00
5966,902009,5026,3,10000.00,0.05
5967,902009,5029,2,99000.00,0.00
5968,902009,5005,2,125000.00,0.00
5969,902009,5008,4,5000.00,0.05
5970,902010,5013,6,30000.00,0.00
5971,902010,5010,2,99000.00,0.00
5972,902010,5015,6,15000.00,0.00
5973,902011,5030,1,55000.00,0.05
5974,902012,5002,6,150000.00,0.00
5975,902012,5012,4,20000.00,0.00
5976,902012,5006,1,10000.00,0.10
5977,902013,5018,1,12500.00,0.10
5978,902013,5002,5,150000.00,0.00
5979,902013,5014,2,75000.00,0.00
5980,902013,5022,6,15000.00,0.00
5981,902014,5013,6,30000.00,0.10
5982,902015,5005,6,125000.00,0.00
5983,902015,5007,5,15000.00,0.00
5984,902016,5021,4,45000.00,0.00
5985,902016,5017,4,30000.00,0.00
5986,902016,5012,3,20000.00,0.10
5987,902017,5024,2,99000.00,0.00
5988,902018,5030,6,55000.00,0.05
5989,902018,5023,2,45000.00,0.00
5990,902018,5005,4,125000.00,0.00
5991,902018,5028,6,55000.00,0.05
5992,902018,5008,4,5000.00,0.00
5993,902019,5016,6,99000.00,0.05
5994,902020,5003,5,20000.00,0.00
5995,902020,5029,1,99000.00,0.00
5996,902020,5011,3,7500.00,0.05
5997,902020,5007,1,15000.00,0.10
5998,902020,5030,3,55000.00,0.00
5999,902021,5028,3,55000.00,0.00
6000,902021,5026,2,10000.00,0.00
6001,902021,5029,3,99000.00,0.00
6002,902021,5008,3,5000.00,0.00
6003,902022,5011,5,7500.00,0.00
6004,902022,5030,4,55000.00,0.00
6005,902022,5025,4,15000.00,0.00
6006,902022,5013,5,30000.00,0.00
6007,902023,5001,3,25000.00,0.00
6008,902024,5019,3,12500.00,0.00
6009,902024,5014,3,75000.00,0.10
6010,902025,5025,4,15000.00,0.05
6011,902025,5015,2,15000.00,0.05
6012,902026,5015,6,15000.00,0.10
6013,902026,5019,2,12500.00,0.00
6014,902026,5025,5,15000.00,0.00
6015,902026,5007,4,15000.00,0.10
6016,902026,5009,6,15000.00,0.00
6017,902027,5015,6,15000.00,0.05
6018,902027,5018,6,12500.00,0.00
6019,902027,5028,3,55000.00,0.20
6020,902027,5023,6,45000.00,0.05
6021,902028,5010,1,99000.00,0.00
6022,902028,5023,6,45000.00,0.05
6023,902028,5021,2,45000.00,0.00
6024,902028,5002,4,150000.00,0.05
6025,902028,5015,2,15000.00,0.10
6026,902029,5030,5,55000.00,0.05
6027,902030,5013,1,30000.00,0.00
6028,902030,5025,4,15000.00,0.05
6029,902030,5024,6,99000.00,0.00
6030,902030,5015,5,15000.00,0.00
6031,902031,5027,1,7500.00,0.10
6032,902032,5005,3,125000.00,0.10
6033,902032,5013,5,30000.00,0.00
6034,902032,5027,2,7500.00,0.00
6035,902033,5006,4,10000.00,0.05
6036,902033,5023,6,45000.00,0.00
6037,902033,5018,2,12500.00,0.00
6038,902033,5020,3,150000.00,0.05
6039,902033,5013,3,30000.00,0.05
6040,902034,5018,3,12500.00,0.15
6041,902035,5009,3,15000.00,0.10
6042,902035,5020,1,150000.00,0.15
6043,902036,5004,3,125000.00,0.00
6044,902037,5029,5,99000.00,0.05
6045,902037,5002,6,150000.00,0.05
6046,902037,5007,3,15000.00,0.00
6047,902037,5017,1,30000.00,0.00
6048,902037,5024,1,99000.00,0.00
6049,902038,5003,3,20000.00,0.00
6050,902038,5022,6,15000.00,0.05
6051,902038,5007,3,15000.00,0.00
6052,902039,5017,1,30000.00,0.05
6053,902039,5002,1,150000.00,0.00
6054,902039,5007,4,15000.00,0.00
6055,902040,5027,1,7500.00,0.00
6056,902040,5015,5,15000.00,0.00
6057,902040,5018,4,12500.00,0.10
6058,902040,5009,6,15000.00,0.00
6059,902041,5016,1,99000.00,0.00
6060,902041,5023,1,45000.00,0.00
6061,902042,5003,5,20000.00,0.05
6062,902043,5024,2,99000.00,0.00
6063,902043,5023,1,45000.00,0.00
6064,902043,5017,1,30000.00,0.05
6065,902043,5007,1,15000.00,0.00
6066,902043,5022,5,15000.00,0.00
6067,902044,5019,3,12500.00,0.00
6068,902045,5012,2,20000.00,0.05
6069,902045,5008,5,5000.00,0.10
6070,902046,5022,6,15000.00,0.00
6071,902046,5005,5,125000.00,0.00
6072,902046,5004,6,125000.00,0.00
6073,902046,5015,3,15000.00,0.15
6074,902047,5027,2,7500.00,0.00
6075,902048,5006,4,10000.00,0.05
6076,902048,5016,6,99000.00,0.00
6077,902048,5025,3,15000.00,0.00
6078,902048,5013,3,30000.00,0.10
6079,902049,5012,1,20000.00,0.10
6080,902049,5010,4,99000.00,0.10
6081,902049,5014,1,75000.00,0.00
6082,902049,5004,5,125000.00,0.15
6083,902049,5008,2,5000.00,0.10
6084,902050,5028,4,55000.00,0.00
6085,902050,5023,6,45000.00,0.20
6086,902050,5006,1,10000.00,0.00
6087,902050,5016,5,99000.00,0.00
6088,902050,5026,3,10000.00,0.00
6089,902051,5001,5,25000.00,0.00
6090,902051,5025,4,15000.00,0.15
6091,902052,5007,6,15000.00,0.00
6092,902052,5010,2,99000.00,0.10
6093,902053,5016,6,99000.00,0.15
6094,902053,5004,1,125000.00,0.05
6095,902053,5025,5,15000.00,0.05
6096,902053,5020,1,150000.00,0.00
6097,902054,5025,1,15000.00,0.05
6098,902054,5015,6,15000.00,0.05
6099,902054,5014,5,75000.00,0.10
6100,902054,5010,2,99000.00,0.00
6101,902055,5006,3,10000.00,0.15
6102,902055,5030,6,55000.00,0.00
6103,902056,5023,2,45000.00,0.10
6104,902056,5006,5,10000.00,0.00
6105,902057,5001,4,25000.00,0.05
6106,902057,5012,4,20000.00,0.00
6107,902057,5023,1,45000.00,0.00
6108,902057,5010,6,99000.00,0.05
6109,902058,5003,4,20000.00,0.05
6110,902059,5002,5,150000.00,0.05
6111,902059,5005,6,125000.00,0.00
6112,902059,5013,4,30000.00,0.15
6113,902059,5012,5,20000.00,0.00
6114,902059,5018,5,12500.00,0.15
6115,902060,5023,1,45000.00,0.05
6116,902060,5007,1,15000.00,0.00
6117,902060,5012,4,20000.00,0.00
6118,902060,5016,1,99000.00,0.10
6119,902060,5029,4,99000.00,0.00
6120,902061,5022,2,15000.00,0.00
6121,902061,5027,2,7500.00,0.00
6122,902061,5008,4,5000.00,0.05
6123,902062,5025,2,15000.00,0.00
6124,902062,5017,5,30000.00,0.00
6125,902063,5010,1,99000.00,0.10
6126,902063,5001,6,25000.00,0.10
6127,902064,5022,6,15000.00,0.05
6128,902064,5002,1,150000.00,0.00
6129,902064,5003,5,20000.00,0.00
6130,902064,5010,3,99000.00,0.00
6131,902065,5024,6,99000.00,0.05
6132,902065,5002,2,150000.00,0.20
6133,902066,5020,2,150000.00,0.10
6134,902066,5023,1,45000.00,0.15
6135,902066,5025,1,15000.00,0.05
6136,902066,5027,5,7500.00,0.00
6137,902067,5015,3,15000.00,0.10
6138,902067,5017,5,30000.00,0.20
6139,902067,5004,2,125000.00,0.00
6140,902067,5024,2,99000.00,0.00
6141,902067,5001,3,25000.00,0.00
6142,902068,5020,6,150000.00,0.00
6143,902069,5014,4,75000.00,0.00
6144,902069,5003,5,20000.00,0.15
6145,902069,5008,1,5000.00,0.00
6146,902069,5025,1,15000.00,0.00
6147,902070,5012,5,20000.00,0.00
6148,902071,5028,3,55000.00,0.15
6149,902072,5007,1,15000.00,0.10
6150,902072,5022,4,15000.00,0.00
6151,902072,5025,2,15000.00,0.05
6152,902072,5024,5,99000.00,0.00
6153,902072,5008,2,5000.00,0.00
6154,902073,5008,3,5000.00,0.05
6155,902073,5016,6,99000.00,0.00
6156,902073,5014,4,75000.00,0.00
6157,902073,5024,6,99000.00,0.10
6158,902073,5028,5,55000.00,0.00
6159,902074,5026,4,10000.00,0.00
6160,902074,5007,6,15000.00,0.05
6161,902074,5014,1,75000.00,0.00
6162,902074,5030,6,55000.00,0.00
6163,902074,5008,6,5000.00,0.00
6164,902075,5014,5,75000.00,0.10
6165,902075,5015,5,15000.00,0.00
6166,902076,5013,3,30000.00,0.00
6167,902077,5001,3,25000.00,0.05
6168,902077,5015,1,15000.00,0.00
6169,902077,5010,3,99000.00,0.05
6170,902077,5019,4,12500.00,0.00
6171,902077,5008,4,5000.00,0.00
6172,902078,5018,2,12500.00,0.15
6173,902079,5030,1,55000.00,0.15
6174,902080,5029,4,99000.00,0.00
6175,902081,5019,3,12500.00,0.10
6176,902081,5028,3,55000.00,0.10
6177,902082,5017,1,30000.00,0.10
6178,902082,5014,3,75000.00,0.10
6179,902082,5002,1,150000.00,0.05
6180,902083,5015,3,15000.00,0.05
6181,902083,5018,1,12500.00,0.05
6182,902083,5027,6,7500.00,0.00
6183,902083,5029,2,99000.00,0.05
6184,902083,5016,1,99000.00,0.00
6185,902084,5021,5,45000.00,0.00
6186,902085,5025,5,15000.00,0.00
6187,902085,5001,2,25000.00,0.00
6188,902085,5013,2,30000.00,0.00
6189,902085,5022,2,15000.00,0.10
6190,902085,5021,6,45000.00,0.05
6191,902086,5001,3,25000.00,0.10
6192,902086,5005,4,125000.00,0.05
6193,902087,5012,6,20000.00,0.05
6194,902087,5008,1,5000.00,0.05
6195,902087,5016,3,99000.00,0.00
6196,902087,5026,6,10000.00,0.00
6197,902088,5012,4,20000.00,0.00
6198,902088,5029,6,99000.00,0.00
6199,902088,5014,4,75000.00,0.10
6200,902088,5022,3,15000.00,0.05
6201,902088,5025,3,15000.00,0.15
6202,902089,5013,5,30000.00,0.20
6203,902089,5021,6,45000.00,0.10
6204,902089,5014,3,75000.00,0.15
6205,902090,5007,2,15000.00,0.05
6206,902090,5026,3,10000.00,0.05
6207,902090,5010,4,99000.00,0.05
6208,902090,5018,4,12500.00,0.10
6209,902090,5024,2,99000.00,0.00
6210,902091,5005,6,125000.00,0.10
6211,902091,5001,4,25000.00,0.00
6212,902092,5006,6,10000.00,0.00
6213,902092,5025,5,15000.00,0.05
6214,902093,5028,4,55000.00,0.20
6215,902093,5024,6,99000.00,0.00
6216,902094,5026,6,10000.00,0.00
6217,902094,5002,2,150000.00,0.00
6218,902094,5012,4,20000.00,0.00
6219,902095,5009,5,15000.00,0.10
6220,902095,5006,5,10000.00,0.00
6221,902096,5028,3,55000.00,0.00
6222,902096,5019,3,12500.00,0.05
6223,902097,5003,4,20000.00,0.00
6224,902098,5023,1,45000.00,0.00
6225,902098,5021,3,45000.00,0.00
6226,902099,5008,2,5000.00,0.15
6227,902099,5029,5,99000.00,0.00
6228,902099,5003,6,20000.00,0.05
6229,902100,5007,6,15000.00,0.05
6230,902100,5003,1,20000.00,0.00
6231,902100,5026,2,10000.00,0.05
6232,902101,5006,3,10000.00,0.00
6233,902101,5029,4,99000.00,0.10
6234,902101,5015,4,15000.00,0.15
6235,902102,5012,5,20000.00,0.05
6236,902102,5016,3,99000.00,0.00
6237,902102,5008,3,5000.00,0.20
6238,902102,5017,3,30000.00,0.05
6239,902102,5007,4,15000.00,0.20
6240,902103,5011,1,7500.00,0.00
6241,902103,5004,3,125000.00,0.00
6242,902104,5030,4,55000.00,0.00
6243,902105,5008,3,5000.00,0.00
6244,902105,5015,2,15000.00,0.10
6245,902106,5025,3,15000.00,0.10
6246,902106,5014,2,75000.00,0.10
6247,902107,5026,1,10000.00,0.05
6248,902107,5021,1,45000.00,0.00
6249,902107,5015,2,15000.00,0.00
6250,902107,5013,4,30000.00,0.00
6251,902107,5006,2,10000.00,0.15
6252,902108,5010,3,99000.00,0.00
6253,902109,5030,2,55000.00,0.15
6254,902109,5027,6,7500.00,0.05
6255,902110,5009,2,15000.00,0.10
6256,902110,5026,5,10000.00,0.15
6257,902111,5022,3,15000.00,0.05
6258,902112,5010,6,99000.00,0.00
6259,902112,5012,2,20000.00,0.10
6260,902112,5002,2,150000.00,0.00
6261,902112,5028,3,55000.00,0.00
6262,902113,5006,6,10000.00,0.00
6263,902113,5020,5,150000.00,0.00
6264,902113,5003,3,20000.00,0.05
6265,902113,5004,2,125000.00,0.10
6266,902114,5014,5,75000.00,0.00
6267,902114,5029,1,99000.00,0.10
6268,902115,5016,1,99000.00,0.00
6269,902115,5004,4,125000.00,0.00
6270,902115,5022,5,15000.00,0.00
6271,902115,5021,6,45000.00,0.15
6272,902116,5007,1,15000.00,0.10
6273,902116,5028,2,55000.00,0.05
6274,902116,5006,1,10000.00,0.05
6275,902116,5017,6,30000.00,0.00
6276,902117,5019,5,12500.00,0.00
6277,902118,5022,4,15000.00,0.10
6278,902118,5015,1,15000.00,0.10
6279,902119,5001,3,25000.00,0.10
6280,902119,5015,6,15000.00,0.05
6281,902119,5021,6,45000.00,0.00
6282,902119,5010,2,99000.00,0.00
6283,902120,5005,6,125000.00,0.00
6284,902121,5020,3,150000.00,0.05
6285,902121,5002,1,150000.00,0.00
6286,902121,5029,3,99000.00,0.00
6287,902121,5007,4,15000.00,0.10
6288,902121,5024,1,99000.00,0.00
6289,902122,5009,6,15000.00,0.05
6290,902122,5014,6,75000.00,0.00
6291,902123,5026,5,10000.00,0.00
6292,902123,5014,1,75000.00,0.00
6293,902124,5006,3,10000.00,0.00
6294,902124,5003,2,20000.00,0.00
6295,902124,5002,1,150000.00,0.00
6296,902124,5028,3,55000.00,0.00
6297,902125,5012,2,20000.00,0.00
6298,902125,5026,5,10000.00,0.05
6299,902126,5004,2,125000.00,0.00
6300,902126,5024,1,99000.00,0.00
6301,902126,5025,5,15000.00,0.05
6302,902126,5021,6,45000.00,0.00
6303,902126,5014,6,75000.00,0.00
6304,902127,5024,3,99000.00,0.05
6305,902127,5017,4,30000.00,0.00
6306,902127,5019,1,12500.00,0.00
6307,902127,5023,3,45000.00,0.00
6308,902128,5015,1,15000.00,0.00
6309,902129,5011,1,7500.00,0.00
6310,902129,5004,1,125000.00,0.10
6311,902129,5006,5,10000.00,0.10
6312,902129,5007,5,15000.00,0.00
6313,902129,5015,6,15000.00,0.00
6314,902130,5005,3,125000.00,0.00
6315,902130,5020,1,150000.00,0.05
6316,902130,5013,4,30000.00,0.00
6317,902130,5012,1,20000.00,0.00
6318,902131,5014,5,75000.00,0.00
6319,902131,5025,1,15000.00,0.00
6320,902131,5005,4,125000.00,0.10
6321,902131,5028,4,55000.00,0.15
6322,902131,5008,4,5000.00,0.00
6323,902132,5015,2,15000.00,0.00
6324,902132,5004,5,125000.00,0.00
6325,902133,5022,6,15000.00,0.10
6326,902133,5021,3,45000.00,0.05
6327,902134,5006,6,10000.00,0.00
6328,902134,5016,3,99000.00,0.20
6329,902134,5014,1,75000.00,0.00
6330,902134,5007,4,15000.00,0.00
6331,902135,5006,2,10000.00,0.00
6332,902135,5010,4,99000.00,0.20
6333,902135,5017,6,30000.00,0.00
6334,902136,5027,3,7500.00,0.00
6335,902137,5029,4,99000.00,0.05
6336,902137,5016,2,99000.00,0.00
6337,902137,5030,3,55000.00,0.00
6338,902137,5001,4,25000.00,0.05
6339,902137,5007,6,15000.00,0.00
6340,902138,5006,5,10000.00,0.00
6341,902138,5024,6,99000.00,0.00
6342,902138,5005,1,125000.00,0.00
6343,902138,5025,5,15000.00,0.00
6344,902138,5023,1,45000.00,0.00
6345,902139,5004,2,125000.00,0.00
6346,902139,5003,3,20000.00,0.00
6347,902139,5018,5,12500.00,0.00
6348,902139,5015,1,15000.00,0.00
6349,902139,5006,4,10000.00,0.05
6350,902140,5022,5,15000.00,0.05
6351,902140,5015,6,15000.00,0.00
6352,902140,5017,3,30000.00,0.10
6353,902141,5020,2,150000.00,0.00
6354,902141,5002,1,150000.00,0.00
6355,902141,5011,5,7500.00,0.10
6356,902141,5006,3,10000.00,0.20
6357,902142,5022,1,15000.00,0.00
6358,902142,5004,6,125000.00,0.10
6359,902142,5029,6,99000.00,0.00
6360,902142,5001,2,25000.00,0.00
6361,902142,5014,4,75000.00,0.00
6362,902143,5015,6,15000.00,0.10
6363,902143,5027,4,7500.00,0.00
6364,902143,5006,5,10000.00,0.00
6365,902144,5003,5,20000.00,0.10
6366,902145,5029,2,99000.00,0.05
6367,902145,5019,1,12500.00,0.10
6368,902145,5002,6,150000.00,0.10
6369,902145,5013,4,30000.00,0.00
6370,902145,5017,4,30000.00,0.00
6371,902146,5008,4,5000.00,0.15
6372,902146,5026,2,10000.00,0.00
6373,902146,5023,5,45000.00,0.10
6374,902146,5007,3,15000.00,0.00
6375,902147,5008,4,5000.00,0.05
6376,902148,5017,6,30000.00,0.00
6377,902148,5008,2,5000.00,0.05
6378,902148,5011,5,7500.00,0.00
6379,902149,5020,2,150000.00,0.00
6380,902149,5021,3,45000.00,0.10
6381,902150,5027,5,7500.00,0.05
6382,902151,5028,1,55000.00,0.10
6383,902151,5014,2,75000.00,0.05
6384,902151,5029,4,99000.00,0.10
6385,902151,5006,1,10000.00,0.05
6386,902152,5009,2,15000.00,0.05
6387,902152,5004,5,125000.00,0.00
6388,902152,5027,2,7500.00,0.00
6389,902153,5029,4,99000.00,0.05
6390,902154,5014,5,75000.00,0.00
6391,902154,5023,2,45000.00,0.05
6392,902154,5022,6,15000.00,0.00
6393,902154,5010,6,99000.00,0.05
6394,902154,5012,2,20000.00,0.05
6395,902155,5014,4,75000.00,0.00
6396,902156,5007,1,15000.00,0.00
6397,902156,5030,2,55000.00,0.00
6398,902156,5014,6,75000.00,0.00
6399,902156,5015,3,15000.00,0.20
6400,902157,5021,6,45000.00,0.10
6401,902157,5006,3,10000.00,0.00
6402,902158,5006,2,10000.00,0.00
6403,902158,5024,3,99000.00,0.15
6404,902159,5009,5,15000.00,0.10
6405,902159,5006,3,10000.00,0.00
6406,902159,5010,6,99000.00,0.00
6407,902160,5010,1,99000.00,0.00
6408,902160,5015,6,15000.00,0.00
6409,902160,5014,6,75000.00,0.00
6410,902160,5012,3,20000.00,0.00
6411,902160,5023,3,45000.00,0.00
6412,902161,5012,5,20000.00,0.05
6413,902161,5007,2,15000.00,0.00
6414,902161,5020,3,150000.00,0.00
6415,902161,5018,6,12500.00,0.00
6416,902162,5017,2,30000.00,0.00
6417,902163,5013,3,30000.00,0.00
6418,902163,5011,5,7500.00,0.05
6419,902163,5020,2,150000.00,0.00
6420,902164,5014,4,75000.00,0.05
6421,902164,5019,2,12500.00,0.05
6422,902164,5022,2,15000.00,0.00
6423,902164,5030,4,55000.00,0.00
6424,902165,5020,1,150000.00,0.10
6425,902165,5022,2,15000.00,0.10
6426,902166,5001,6,25000.00,0.00
6427,902166,5013,6,30000.00,0.00
6428,902166,5014,4,75000.00,0.00
6429,902167,5008,1,5000.00,0.15
6430,902167,5009,6,15000.00,0.00
6431,902167,5007,4,15000.00,0.15
6432,902167,5016,3,99000.00,0.05
6433,902167,5012,5,20000.00,0.00
6434,902168,5024,2,99000.00,0.00
6435,902168,5018,5,12500.00,0.15
6436,902169,5007,1,15000.00,0.05
6437,902169,5011,3,7500.00,0.00
6438,902169,5027,5,7500.00,0.05
6439,902170,5029,6,99000.00,0.10
6440,902170,5030,2,55000.00,0.05
6441,902170,5016,5,99000.00,0.10
6442,902171,5004,3,125000.00,0.00
6443,902171,5027,4,7500.00,0.00
6444,902171,5028,5,55000.00,0.00
6445,902171,5016,1,99000.00,0.00
6446,902171,5013,5,30000.00,0.10
6447,902172,5007,6,15000.00,0.05
6448,902172,5030,6,55000.00,0.00
6449,902172,5009,4,15000.00,0.00
6450,902172,5010,4,99000.00,0.00
6451,902173,5001,4,25000.00,0.05
6452,902173,5014,6,75000.00,0.00
6453,902173,5023,4,45000.00,0.05
6454,902173,5004,1,125000.00,0.10
6455,902174,5026,3,10000.00,0.10
6456,902174,5017,6,30000.00,0.15
6457,902175,5014,1,75000.00,0.05
6458,902175,5024,1,99000.00,0.00
6459,902175,5011,5,7500.00,0.00
6460,902176,5009,6,15000.00,0.05
6461,902176,5019,2,12500.00,0.00
6462,902176,5029,2,99000.00,0.20
6463,902177,5011,3,7500.00,0.10
6464,902177,5001,1,25000.00,0.05
6465,902177,5029,4,99000.00,0.00
6466,902177,5030,6,55000.00,0.05
6467,902177,5009,2,15000.00,0.00
6468,902178,5026,4,10000.00,0.00
6469,902178,5018,6,12500.00,0.00
6470,902179,5002,3,150000.00,0.00
6471,902179,5028,6,55000.00,0.10
6472,902179,5005,5,125000.00,0.00
6473,902180,5028,1,55000.00,0.05
6474,902180,5027,2,7500.00,0.00
6475,902180,5010,3,99000.00,0.05
6476,902180,5017,6,30000.00,0.00
6477,902181,5011,3,7500.00,0.00
6478,902181,5017,6,30000.00,0.10
6479,902182,5019,5,12500.00,0.05
6480,902182,5013,1,30000.00,0.10
6481,902182,5020,6,150000.00,0.15
6482,902182,5011,3,7500.00,0.00
6483,902182,5003,6,20000.00,0.00
6484,902183,5013,4,30000.00,0.00
6485,902183,5011,2,7500.00,0.05
6486,902184,5021,3,45000.00,0.00
6487,902184,5020,5,150000.00,0.00
6488,902185,5003,3,20000.00,0.00
6489,902185,5022,4,15000.00,0.00
6490,902185,5005,6,125000.00,0.10
6491,902185,5007,1,15000.00,0.00
6492,902185,5008,2,5000.00,0.10
6493,902186,5015,6,15000.00,0.00
6494,902186,5029,2,99000.00,0.00
6495,902186,5014,4,75000.00,0.00
6496,902186,5006,3,10000.00,0.05
6497,902187,5009,3,15000.00,0.05
6498,902187,5026,6,10000.00,0.00
6499,902187,5016,2,99000.00,0.15
6500,902187,5025,5,15000.00,0.05
6501,902188,5026,1,10000.00,0.20
6502,902188,5009,2,15000.00,0.00
6503,902188,5029,4,99000.00,0.00
6504,902188,5027,4,7500.00,0.00
6505,902189,5015,5,15000.00,0.00
6506,902189,5012,2,20000.00,0.00
6507,902189,5003,1,20000.00,0.00
6508,902189,5010,4,99000.00,0.10
6509,902190,5002,3,150000.00,0.05
6510,902190,5026,4,10000.00,0.00
6511,902190,5021,3,45000.00,0.05
6512,902190,5023,2,45000.00,0.00
6513,902190,5019,3,12500.00,0.05
6514,902191,5008,2,5000.00,0.10
6515,902191,5011,2,7500.00,0.15
6516,902191,5006,4,10000.00,0.20
6517,902192,5015,5,15000.00,0.05
6518,902192,5001,1,25000.00,0.00
6519,902192,5028,2,55000.00,0.10
6520,902193,5003,5,20000.00,0.05
6521,902194,5003,6,20000.00,0.10
6522,902194,5018,5,12500.00,0.00
6523,902194,5004,4,125000.00,0.10
6524,902195,5016,1,99000.00,0.00
6525,902195,5015,6,15000.00,0.00
6526,902195,5014,4,75000.00,0.05
6527,902196,5013,4,30000.00,0.00
6528,902196,5022,2,15000.00,0.05
6529,902196,5021,1,45000.00,0.05
6530,902196,5028,6,55000.00,0.00
6531,902197,5017,6,30000.00,0.05
6532,902198,5001,2,25000.00,0.05
6533,902198,5024,2,99000.00,0.00
6534,902199,5022,4,15000.00,0.00
6535,902199,5008,2,5000.00,0.00
6536,902199,5020,1,150000.00,0.00
6537,902199,5018,2,12500.00,0.10
6538,902200,5010,2,99000.00,0.05
6539,902200,5015,1,15000.00,0.00
6540,902200,5028,6,55000.00,0.05
6541,902200,5008,3,5000.00,0.00
6542,902201,5011,3,7500.00,0.00
6543,902201,5020,1,150000.00,0.15
6544,902202,5016,1,99000.00,0.00
6545,902202,5021,6,45000.00,0.05
6546,902202,5008,4,5000.00,0.00
6547,902202,5027,4,7500.00,0.00
6548,902202,5012,1,20000.00,0.00
6549,902203,5001,3,25000.00,0.00
6550,902203,5005,2,125000.00,0.00
6551,902204,5007,5,15000.00,0.10
6552,902204,5020,3,150000.00,0.05
6553,902204,5030,6,55000.00,0.00
6554,902205,5002,6,150000.00,0.10
6555,902205,5026,1,10000.00,0.15
6556,902205,5019,5,12500.00,0.20
6557,902205,5017,3,30000.00,0.00
6558,902205,5010,5,99000.00,0.10
6559,902206,5025,2,15000.00,0.00
6560,902206,5020,1,150000.00,0.05
6561,902206,5006,3,10000.00,0.00
6562,902207,5007,5,15000.00,0.00
6563,902208,5023,2,45000.00,0.00
6564,902208,5020,2,150000.00,0.00
6565,902209,5025,1,15000.00,0.10
6566,902209,5028,6,55000.00,0.15
6567,902210,5029,1,99000.00,0.00
6568,902210,5007,4,15000.00,0.00
6569,902210,5010,2,99000.00,0.00
6570,902210,5003,6,20000.00,0.00
6571,902211,5002,1,150000.00,0.10
6572,902211,5007,3,15000.00,0.00
6573,902212,5020,6,150000.00,0.00
6574,902213,5015,6,15000.00,0.00
6575,902213,5014,6,75000.00,0.10
6576,902213,5024,3,99000.00,0.20
6577,902214,5019,5,12500.00,0.00
6578,902214,5004,2,125000.00,0.00
6579,902214,5005,3,125000.00,0.05
6580,902214,5014,5,75000.00,0.15
6581,902214,5020,1,150000.00,0.00
6582,902215,5023,1,45000.00,0.10
6583,902215,5020,6,150000.00,0.05
6584,902215,5003,6,20000.00,0.00
6585,902215,5001,6,25000.00,0.00
6586,902216,5014,5,75000.00,0.15
6587,902216,5027,2,7500.00,0.05
6588,902217,5021,4,45000.00,0.10
6589,902217,5026,5,10000.00,0.10
6590,902218,5016,6,99000.00,0.00
6591,902218,5019,1,12500.00,0.00
6592,902218,5026,5,10000.00,0.00
6593,902219,5005,4,125000.00,0.00
6594,902219,5025,2,15000.00,0.00
6595,902219,5018,1,12500.00,0.00
6596,902219,5021,6,45000.00,0.05
6597,902220,5016,2,99000.00,0.05
6598,902220,5024,1,99000.00,0.00
6599,902220,5005,3,125000.00,0.00
6600,902220,5009,3,15000.00,0.00
6601,902220,5026,6,10000.00,0.10
6602,902221,5030,5,55000.00,0.00
6603,902221,5021,4,45000.00,0.00
6604,902222,5014,3,75000.00,0.10
6605,902223,5011,3,7500.00,0.10
6606,902223,5002,6,150000.00,0.00
6607,902223,5023,6,45000.00,0.05
6608,902223,5019,3,12500.00,0.00
6609,902223,5001,6,25000.00,0.00
6610,902224,5026,5,10000.00,0.00
6611,902224,5005,5,125000.00,0.15
6612,902224,5008,4,5000.00,0.05
6613,902224,5017,4,30000.00,0.00
6614,902225,5007,4,15000.00,0.05
6615,902226,5001,6,25000.00,0.10
6616,902226,5029,5,99000.00,0.00
6617,902226,5003,3,20000.00,0.00
6618,902226,5004,5,125000.00,0.00
6619,902226,5026,4,10000.00,0.15
6620,902227,5017,2,30000.00,0.00
6621,902227,5001,6,25000.00,0.05
6622,902228,5006,5,10000.00,0.05
6623,902228,5023,1,45000.00,0.00
6624,902228,5019,5,12500.00,0.05
6625,902228,5010,3,99000.00,0.00
6626,902228,5003,4,20000.00,0.00
6627,902229,5007,5,15000.00,0.00
6628,902229,5021,2,45000.00,0.00
6629,902229,5002,6,150000.00,0.00
6630,902229,5027,1,7500.00,0.10
6631,902230,5024,3,99000.00,0.00
6632,902230,5025,6,15000.00,0.00
6633,902230,5014,2,75000.00,0.00
6634,902230,5027,6,7500.00,0.15
6635,902230,5026,5,10000.00,0.05
6636,902231,5029,2,99000.00,0.00
6637,902231,5001,3,25000.00,0.00
6638,902231,5025,4,15000.00,0.10
6639,902231,5004,5,125000.00,0.00
6640,902231,5017,5,30000.00,0.05
6641,902232,5017,3,30000.00,0.00
6642,902232,5001,5,25000.00,0.00
6643,902232,5020,3,150000.00,0.05
6644,902232,5013,5,30000.00,0.00
6645,902233,5012,2,20000.00,0.00
6646,902233,5021,4,45000.00,0.00
6647,902234,5030,6,55000.00,0.05
6648,902234,5017,3,30000.00,0.00
6649,902235,5017,2,30000.00,0.00
